from_group,from_arti,整体包名,to_group,to_arti,被依赖的整体包名
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,org.springframework.boot,spring-boot-starter-jdbc,org.springframework.boot.spring-boot-starter-jdbc
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.squareup.okhttp,okhttp,com.squareup.okhttp.okhttp
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.netflix.feign,feign-core,com.netflix.feign.feign-core
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.netflix.feign,feign-slf4j,com.netflix.feign.feign-slf4j
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.h2database,h2,com.h2database.h2
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.netflix.feign,feign-httpclient,com.netflix.feign.feign-httpclient
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.netflix.feign,feign-okhttp,com.netflix.feign.feign-okhttp
org.springframework.cloud,spring-cloud-netflix,org.springframework.cloud.spring-cloud-netflix,com.netflix.feign,feign-hystrix,com.netflix.feign.feign-hystrix
org.jboss.xnio,xnio-nio,org.jboss.xnio.xnio-nio,org.osgi,org.osgi.core,org.osgi.org.osgi.core
com.fasterxml.jackson,jackson-parent,com.fasterxml.jackson.jackson-parent,org.glassfish.jersey.containers,jersey-container-servlet,org.glassfish.jersey.containers.jersey-container-servlet
com.fasterxml.jackson,jackson-parent,com.fasterxml.jackson.jackson-parent,org.glassfish.jersey.core,jersey-server,org.glassfish.jersey.core.jersey-server
com.fasterxml.jackson,jackson-parent,com.fasterxml.jackson.jackson-parent,javax.ws.rs,javax.ws.rs-api,javax.ws.rs.javax.ws.rs-api
org.glassfish,javaee-api,org.glassfish.javaee-api,javax.servlet.jsp,jsp-api,javax.servlet.jsp.jsp-api
org.glassfish,javaee-api,org.glassfish.javaee-api,javax.el,el-api,javax.el.el-api
org.springframework.cloud,spring-cloud-config-client,org.springframework.cloud.spring-cloud-config-client,org.springframework.cloud,spring-cloud-test-support,org.springframework.cloud.spring-cloud-test-support
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.help,appserver,org.eclipse.help.appserver
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,core,org.eclipse.equinox.p2.core
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,updatesite,org.eclipse.equinox.p2.updatesite
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.apache.directory.server.config,org.apache.directory.studio.org.apache.directory.server.config
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapbrowser.help,org.apache.directory.studio.ldapbrowser.help
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.jface,databinding,org.eclipse.jface.databinding
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox,preferences,org.eclipse.equinox.preferences
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse,swt,org.eclipse.swt
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,repository,org.eclipse.equinox.p2.repository
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,test.integration.ui,org.apache.directory.studio.test.integration.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,apacheds.help,org.apache.directory.studio.apacheds.help
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core,jobs,org.eclipse.core.jobs
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.maven.wagon,wagon-ssh-external,org.apache.maven.wagon.wagon-ssh-external
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,common.ui,org.apache.directory.studio.common.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,rcp,org.apache.directory.studio.rcp
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ui.views.properties,tabbed,org.eclipse.ui.views.properties.tabbed
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swt.gtk.linux,x86,org.eclipse.swt.gtk.linux.x86
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swt.win32.win32,x86_64,org.eclipse.swt.win32.win32.x86_64
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.jdt.debug,ui,org.eclipse.jdt.debug.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ltk.core,refactoring,org.eclipse.ltk.core.refactoring
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swtbot.eclipse,finder,org.eclipse.swtbot.eclipse.finder
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,extensionlocation,org.eclipse.equinox.p2.extensionlocation
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,apacheds.configuration.feature,org.apache.directory.studio.apacheds.configuration.feature
org.apache.directory.project,project,org.apache.directory.project.project,javax,servlet,javax.servlet
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,director,org.eclipse.equinox.p2.director
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.poi,poi,org.apache.poi.poi
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.maven.wagon,wagon-ssh,org.apache.maven.wagon.wagon-ssh
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.launcher.cocoa,macosx,org.eclipse.equinox.launcher.cocoa.macosx
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,aciitemeditor,org.apache.directory.studio.aciitemeditor
org.apache.directory.project,project,org.apache.directory.project.project,findbugs,annotations,findbugs.annotations
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapbrowser.feature,org.apache.directory.studio.ldapbrowser.feature
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swt.gtk.linux,x86_64,org.eclipse.swt.gtk.linux.x86_64
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapbrowser.common,org.apache.directory.studio.ldapbrowser.common
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core.filesystem.win32,x86,org.eclipse.core.filesystem.win32.x86
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ui,editors,org.eclipse.ui.editors
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.api,api-ldap-extras-util,org.apache.directory.api.api-ldap-extras-util
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse,help,org.eclipse.help
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio.launcher.win32,x86,org.apache.directory.studio.launcher.win32.x86
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldifeditor.help,org.apache.directory.studio.ldifeditor.help
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.apache.commons.logging,org.apache.directory.studio.org.apache.commons.logging
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.server,apacheds-core-constants,org.apache.directory.server.apacheds-core-constants
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse,ecf,org.eclipse.ecf
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.xmlgraphics,fop,org.apache.xmlgraphics.fop
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swt.cocoa.macosx,x86_64,org.eclipse.swt.cocoa.macosx.x86_64
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2.metadata,repository,org.eclipse.equinox.p2.metadata.repository
org.apache.directory.project,project,org.apache.directory.project.project,com.bandlem.eclipse.fullscreen,feature,com.bandlem.eclipse.fullscreen.feature
org.apache.directory.project,project,org.apache.directory.project.project,junit,junit,junit.junit
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox,security,org.eclipse.equinox.security
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.jsp.jasper,registry,org.eclipse.equinox.jsp.jasper.registry
org.apache.directory.project,project,org.apache.directory.project.project,docbook,docbook-xml,docbook.docbook-xml
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.api,api-asn1-api,org.apache.directory.api.api-asn1-api
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapservers,org.apache.directory.studio.ldapservers
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,publisher,org.eclipse.equinox.p2.publisher
org.apache.directory.project,project,org.apache.directory.project.project,bouncycastle,bcprov-jdk15,bouncycastle.bcprov-jdk15
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ltk.ui,refactoring,org.eclipse.ltk.ui.refactoring
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapservers.feature,org.apache.directory.studio.ldapservers.feature
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.apache.directory.server.xdbm.partition,org.apache.directory.studio.org.apache.directory.server.xdbm.partition
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.debug,core,org.eclipse.debug.core
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox,launcher,org.eclipse.equinox.launcher
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.jetty,security,org.eclipse.jetty.security
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swtbot.swt,finder,org.eclipse.swtbot.swt.finder
org.apache.directory.project,project,org.apache.directory.project.project,antlr,antlr,antlr.antlr
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.httpcomponents,httpclient,org.apache.httpcomponents.httpclient
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core,boot,org.eclipse.core.boot
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ecf.provider,filetransfer,org.eclipse.ecf.provider.filetransfer
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.debug,ui,org.eclipse.debug.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2.ui.sdk,scheduler,org.eclipse.equinox.p2.ui.sdk.scheduler
org.apache.directory.project,project,org.apache.directory.project.project,org.openoffice,odfdom,org.openoffice.odfdom
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.simpleconfigurator,manipulator,org.eclipse.equinox.simpleconfigurator.manipulator
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core,filesystem,org.eclipse.core.filesystem
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.apache.commons.pool,org.apache.directory.studio.org.apache.commons.pool
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core,filebuffers,org.eclipse.core.filebuffers
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.httpcomponents,httpcore,org.apache.httpcomponents.httpcore
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,ldapservers.apacheds.v154,org.apache.directory.studio.ldapservers.apacheds.v154
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio.launcher.win32,x86_64,org.apache.directory.studio.launcher.win32.x86_64
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core.runtime,compatibility,org.eclipse.core.runtime.compatibility
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.apache.commons.collections,org.apache.directory.studio.org.apache.commons.collections
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2,directorywatcher,org.eclipse.equinox.p2.directorywatcher
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.help,ui,org.eclipse.help.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.api,api-ldap-model,org.apache.directory.api.api-ldap-model
org.apache.directory.project,project,org.apache.directory.project.project,dom4j,dom4j,dom4j.dom4j
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,org.dom4j.dom4j,org.apache.directory.studio.org.dom4j.dom4j
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox,app,org.eclipse.equinox.app
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse,text,org.eclipse.text
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.api,api-ldap-schema-data,org.apache.directory.api.api-ldap-schema-data
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.http,jetty,org.eclipse.equinox.http.jetty
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.swt.win32.win32,x86,org.eclipse.swt.win32.win32.x86
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio,apacheds.configuration.v2,org.apache.directory.studio.apacheds.configuration.v2
org.apache.directory.project,project,org.apache.directory.project.project,org.apache.directory.studio.launcher.macosx,x86_64,org.apache.directory.studio.launcher.macosx.x86_64
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ecf,identity,org.eclipse.ecf.identity
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.core,expressions,org.eclipse.core.expressions
org.apache.directory.project,project,org.apache.directory.project.project,com.bandlem.eclipse.fullscreen,ui,com.bandlem.eclipse.fullscreen.ui
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.equinox.p2.ui,sdk,org.eclipse.equinox.p2.ui.sdk
org.apache.directory.project,project,org.apache.directory.project.project,org.eclipse.ui,net,org.eclipse.ui.net
org.apache.directory.project,project,org.apache.directory.project.project,commons-collections,commons-collections,commons-collections.commons-collections
